subj_nr,group,subj_group,block,trial_nr,threat_cond,order,contr,active_contr,trials_total,contr_block_1,contr_1,contr_2,contr_3,svo_angle,alpha,svo_type,svoType_num,cluster_nr,freer,basSCR,absSCR,basHR,absHR,gender,age,field_study,exit_quest.1.player.alarmed_1,exit_quest.1.player.grieved_2,exit_quest.1.player.sympathetic_3,exit_quest.1.player.intrigued_4,exit_quest.1.player.softhearted_5,exit_quest.1.player.troubled_6,exit_quest.1.player.warm_7,exit_quest.1.player.heavy_hearted_8,exit_quest.1.player.distressed_9,exit_quest.1.player.low_spirited_10,exit_quest.1.player.self_confident_11,exit_quest.1.player.compassionate_12,exit_quest.1.player.upset_13,exit_quest.1.player.disturbed_14,exit_quest.1.player.tender_15,exit_quest.1.player.worried_16,exit_quest.1.player.moved_17,exit_quest.1.player.sorrowful_18,exit_quest.1.player.feeling_low_19,exit_quest.1.player.uneasy_20,empathic_concern_score,emotional_distress_score,shock_num,real,shock_intens,mild_intens,identity,confidentiality,observed,motivation,prior_experience,prior_knowledge,knowing_eachother
65,34,2,1,10,mild,2,10,1,20,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,-1.907833,11.95413,13.06484,83.3031,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,1,10,threat,1,10,1,10,NA,10,5,10,38.65981,0.8,Prosocial,2,2,0,1.154369,14.09688,-12.80796,75.30299,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,1,safe,6,10,1,51,10,NA,NA,NA,38.65981,0.8,Prosocial,2,2,0,-0.6198751,14.46744,7.08035,74.36042,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,1,mild,3,10,1,21,10,NA,NA,NA,38.65981,0.8,Prosocial,2,2,0,-0.5445521,11.6535,-3.265627,70.7124,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,1,threat,5,0,1,41,10,NA,NA,NA,38.65981,0.8,Prosocial,2,2,1,-0.1398871,12.76743,8.81058,82.16458,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,2,safe,6,10,1,52,NA,10,NA,NA,38.65981,0.8,Prosocial,2,2,0,-0.7736868,14.31363,2.33323,71.62296,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,2,mild,3,10,1,22,NA,10,NA,NA,38.65981,0.8,Prosocial,2,2,0,-0.592805,11.60525,0.4590918,74.03407,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,2,threat,5,10,1,42,NA,0,NA,NA,38.65981,0.8,Prosocial,2,2,0,-0.5764543,12.33086,0.8212473,74.36561,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,3,safe,6,10,1,53,NA,10,10,NA,38.65981,0.8,Prosocial,2,2,0,-1.389203,13.69812,2.935633,73.53953,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,3,mild,3,10,1,23,NA,10,10,NA,38.65981,0.8,Prosocial,2,2,0,0.4558406,12.65389,0.3855242,75.51518,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,3,threat,5,10,1,43,NA,10,0,NA,38.65981,0.8,Prosocial,2,2,0,6.429897,19.33721,-1.137563,75.79152,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,4,safe,6,10,1,54,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,-1.923775,13.16354,7.243753,75.18159,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,4,mild,3,10,1,24,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,0.208246,12.4063,-2.775399,72.80446,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,4,threat,5,10,1,44,NA,10,10,0,38.65981,0.8,Prosocial,2,2,0,3.611333,16.51865,-0.5282969,74.68752,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,5,safe,6,10,1,55,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,-2.058033,13.02929,11.1577,79.35849,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,5,mild,3,10,1,25,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,-0.006270942,12.19178,2.713519,78.51258,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,5,threat,5,10,1,45,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,3.661193,16.56851,-1.33758,73.81861,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,6,safe,6,10,1,56,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,-2.376659,12.71066,5.758063,75.30546,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,6,mild,3,10,1,26,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,0.5366813,12.73473,-1.517825,72.42757,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,6,threat,5,10,1,46,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,2.2012,15.10851,1.396727,77.91224,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,7,safe,6,10,1,57,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,-1.041105,14.04621,4.401656,76.87083,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,7,mild,3,10,1,27,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,-0.2107951,11.98726,10.92545,80.87663,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,7,threat,5,10,1,47,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,2.008462,14.91577,4.458759,77.42,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,8,safe,6,10,1,58,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,-1.206808,13.88051,6.505291,76.14913,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,8,mild,3,10,1,28,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,0.3986292,12.59668,5.122481,81.05113,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,8,threat,5,10,1,48,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,1.663835,14.57115,-4.62602,69.16673,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,9,safe,6,10,1,59,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,-1.898969,13.18835,5.400532,76.33239,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,9,mild,3,10,1,29,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,0.1220276,12.32008,-0.02277305,78.56477,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,9,threat,5,10,1,49,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,4.659252,17.56657,-4.843353,71.22686,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,10,safe,6,10,1,60,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,-2.222473,12.86485,3.248644,73.56153,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,10,mild,3,10,1,30,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,-0.2903,11.90775,5.724773,79.63465,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
65,34,2,2,10,threat,5,10,1,50,NA,10,10,10,38.65981,0.8,Prosocial,2,2,0,2.706656,15.61397,-2.065445,69.79633,3,20,Linguistics,1,4,3,6,7,3,1,1,2,1,1,5,4,3,4,4,5,3,1,6,4.166667,3,3,3,4,1,2,4,5,1,0,1,1
66,34,3,1,1,safe,4,10,1,31,10,NA,NA,NA,41.18593,0.875,Prosocial,2,2,0,0.04957437,12.98899,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,1,mild,2,10,1,11,10,NA,NA,NA,41.18593,0.875,Prosocial,2,2,0,-0.3924121,17.42242,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,1,threat,1,6,1,1,NA,NA,NA,NA,41.18593,0.875,Prosocial,2,2,0,0.7964953,13.8044,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,2,safe,4,10,1,32,NA,10,NA,NA,41.18593,0.875,Prosocial,2,2,0,-0.3812182,12.5582,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,2,mild,2,10,1,12,NA,10,NA,NA,41.18593,0.875,Prosocial,2,2,0,-1.217092,16.59774,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,2,threat,1,10,1,2,NA,6,NA,NA,41.18593,0.875,Prosocial,2,2,0,1.651745,14.65965,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,3,safe,4,10,1,33,NA,10,10,NA,41.18593,0.875,Prosocial,2,2,0,-0.9897256,11.94969,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,3,mild,2,10,1,13,NA,10,10,NA,41.18593,0.875,Prosocial,2,2,0,-2.073221,15.74161,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,3,threat,1,10,1,3,NA,10,6,NA,41.18593,0.875,Prosocial,2,2,0,2.307849,15.31575,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,4,safe,4,10,1,34,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-1.48218,11.45724,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,4,mild,2,10,1,14,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-2.944967,14.86986,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,4,threat,1,10,1,4,NA,10,10,6,41.18593,0.875,Prosocial,2,2,0,2.239332,15.24723,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,5,safe,4,10,1,35,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-0.8461457,12.09327,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,5,mild,2,10,1,15,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-3.758335,14.0565,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,5,threat,1,10,1,5,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,9.383956,22.39186,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,6,safe,4,10,1,36,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-1.550781,11.38864,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,6,mild,2,10,1,16,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-4.783142,13.03169,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,6,threat,1,10,1,6,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,8.035056,21.04296,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,7,safe,4,10,1,37,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-1.906561,11.03286,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,7,mild,2,10,1,17,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-5.198181,12.61665,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,7,threat,1,10,1,7,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,11.49809,24.50599,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,8,safe,4,10,1,38,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-2.355552,10.58386,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,8,mild,2,10,1,18,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-5.489249,12.32558,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,8,threat,1,10,1,8,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,8.416045,21.42395,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,9,safe,4,10,1,39,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-2.678446,10.26097,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,9,mild,2,10,1,19,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-5.578055,12.23678,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,9,threat,1,10,1,9,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,6.008075,19.01598,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,10,safe,4,10,1,40,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-3.029467,9.90995,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,10,mild,2,10,1,20,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-5.730286,12.08454,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,1,10,threat,1,10,1,10,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,5.124532,18.13243,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,1,safe,6,10,1,51,10,NA,NA,NA,41.18593,0.875,Prosocial,2,2,0,1.825391,19.29868,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,1,mild,3,10,1,21,10,NA,NA,NA,41.18593,0.875,Prosocial,2,2,0,0.01209814,12.03394,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,1,threat,5,10,1,41,10,NA,NA,NA,41.18593,0.875,Prosocial,2,2,0,-0.1050311,9.55875,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,2,safe,6,10,1,52,NA,10,NA,NA,41.18593,0.875,Prosocial,2,2,0,0.2430007,17.71629,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,2,mild,3,10,1,22,NA,10,NA,NA,41.18593,0.875,Prosocial,2,2,0,-0.2697291,11.75211,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,2,threat,5,10,1,42,NA,10,NA,NA,41.18593,0.875,Prosocial,2,2,0,-0.308133,9.355649,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,3,safe,6,10,1,53,NA,10,10,NA,41.18593,0.875,Prosocial,2,2,0,-1.074707,16.39858,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,3,mild,3,10,1,23,NA,10,10,NA,41.18593,0.875,Prosocial,2,2,0,0.959688,12.98153,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,3,threat,5,10,1,43,NA,10,10,NA,41.18593,0.875,Prosocial,2,2,0,7.786327,17.45011,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,4,safe,6,10,1,54,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-2.28486,15.18843,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,4,mild,3,10,1,24,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,1.073276,13.09512,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,4,threat,5,10,1,44,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,6.515125,16.17891,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,5,safe,6,10,1,55,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-0.753705,16.71958,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,5,mild,3,10,1,25,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,0.8225949,12.84444,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,5,threat,5,10,1,45,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,7.981834,17.64562,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,6,safe,6,10,1,56,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-1.221611,16.25168,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,6,mild,3,10,1,26,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,0.5670575,12.5889,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,6,threat,5,10,1,46,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,8.637753,18.30153,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,7,safe,6,0,1,57,NA,10,10,10,41.18593,0.875,Prosocial,2,2,1,-2.348451,15.12484,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,7,mild,3,10,1,27,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,0.1243024,12.14615,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,7,threat,5,10,1,47,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,7.085739,16.74952,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,8,safe,6,10,1,58,NA,0,10,10,41.18593,0.875,Prosocial,2,2,0,-2.840731,14.63255,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,8,mild,3,10,1,28,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-0.4088738,11.61297,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,8,threat,5,10,1,48,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,6.461631,16.12541,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,9,safe,6,10,1,59,NA,10,0,10,41.18593,0.875,Prosocial,2,2,0,-3.470569,14.00272,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,9,mild,3,10,1,29,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,-0.1210534,11.90079,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,9,threat,5,10,1,49,NA,10,10,10,41.18593,0.875,Prosocial,2,2,0,11.46369,21.12747,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
66,34,3,2,10,safe,6,10,1,60,NA,10,10,0,41.18593,0.875,Prosocial,2,2,0,-4.204587,13.2687,NA,NA,2,22,Psychology,1,1,4,1,1,1,5,1,1,1,1,5,1,1,1,1,1,1,1,1,2.833333,1,9,5,4,1,5,5,3,1,0,1,1
